23:03:57.195 INFO  com.linecorp.armeria.common.Flags - verboseExceptionSampler: ExceptionSampler{rate-limit=10} (default)
23:04:23.635 INFO  org.eclipse.jetty.server.Server - Shutdown Server@748f46e2{STOPPING}[11.0.15,sto=1000]
23:04:23.651 INFO  o.e.jetty.server.AbstractConnector - Stopped NetworkTrafficServerConnector@444d2d83{HTTP/1.1, (http/1.1, h2c)}{0.0.0.0:0}
23:04:23.652 INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@6e3fbf73{/,null,STOPPED}
23:04:23.653 INFO  o.e.j.server.handler.ContextHandler - Stopped o.e.j.s.ServletContextHandler@9a978f2{/__admin,null,STOPPED}
23:04:25.105 INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6389
23:04:25.108 WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6389]: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:6389
23:04:25.561 INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6391
23:04:25.561 INFO  i.l.core.protocol.ConnectionWatchdog - Reconnecting, last destination was localhost/<unresolved>:6391
23:04:25.563 WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6391]: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:6391
23:04:25.563 WARN  i.l.core.protocol.ConnectionWatchdog - Cannot reconnect to [localhost/<unresolved>:6391]: finishConnect(..) failed: Connection refused: localhost/127.0.0.1:6391
23:04:27.928 INFO  org.casbin.jcasbin - Model:
23:04:27.928 INFO  org.casbin.jcasbin - p.p: sub, dom, obj, act
23:04:27.928 INFO  org.casbin.jcasbin - r.r: sub, dom, obj, act
23:04:27.928 INFO  org.casbin.jcasbin - e.e: some(where (p_eft == allow))
23:04:27.928 INFO  org.casbin.jcasbin - g.g: _, _, _
23:04:27.928 INFO  org.casbin.jcasbin - g.g2: _, _
23:04:27.928 INFO  org.casbin.jcasbin - g.g3: _, _
23:04:27.928 INFO  org.casbin.jcasbin - m.m: g(r_sub, p_sub, r_dom) && r_dom == p_dom && g3(r_obj, p_obj) && r_act == p_act
23:04:27.931 INFO  org.casbin.jcasbin - Policy:
23:04:27.931 INFO  org.casbin.jcasbin - p: sub, dom, obj, act: []
23:04:27.931 INFO  org.casbin.jcasbin - g: _, _, _: []
23:04:27.931 INFO  org.casbin.jcasbin - g2: _, _: []
23:04:27.931 INFO  org.casbin.jcasbin - g3: _, _: []
23:04:27.931 INFO  org.casbin.jcasbin - Role links for: g
23:04:27.931 INFO  org.casbin.jcasbin - 
23:04:27.931 INFO  org.casbin.jcasbin - Role links for: g2
23:04:27.931 INFO  org.casbin.jcasbin - 
23:04:27.931 INFO  org.casbin.jcasbin - Role links for: g3
23:04:27.931 INFO  org.casbin.jcasbin - 
23:04:27.944 INFO  org.casbin.jcasbin - Model:
23:04:27.945 INFO  org.casbin.jcasbin - p.p: sub, dom, obj, act
23:04:27.945 INFO  org.casbin.jcasbin - r.r: sub, dom, obj, act
23:04:27.945 INFO  org.casbin.jcasbin - e.e: some(where (p_eft == allow))
23:04:27.945 INFO  org.casbin.jcasbin - g.g: _, _, _
23:04:27.945 INFO  org.casbin.jcasbin - g.g2: _, _
23:04:27.945 INFO  org.casbin.jcasbin - g.g3: _, _
23:04:27.945 INFO  org.casbin.jcasbin - m.m: g(r_sub, p_sub, r_dom) && r_dom == p_dom && g3(r_obj, p_obj) && r_act == p_act
23:04:27.947 INFO  org.casbin.jcasbin - Policy:
23:04:27.947 INFO  org.casbin.jcasbin - p: sub, dom, obj, act: []
23:04:27.947 INFO  org.casbin.jcasbin - g: _, _, _: []
23:04:27.947 INFO  org.casbin.jcasbin - g2: _, _: []
23:04:27.947 INFO  org.casbin.jcasbin - g3: _, _: []
23:04:27.947 INFO  org.casbin.jcasbin - Role links for: g
23:04:27.947 INFO  org.casbin.jcasbin - 
23:04:27.947 INFO  org.casbin.jcasbin - Role links for: g2
23:04:27.947 INFO  org.casbin.jcasbin - 
23:04:27.947 INFO  org.casbin.jcasbin - Role links for: g3
23:04:27.947 INFO  org.casbin.jcasbin - 
23:04:27.952 INFO  org.casbin.jcasbin - Model:
23:04:27.953 INFO  org.casbin.jcasbin - p.p: sub, dom, obj, act
23:04:27.953 INFO  org.casbin.jcasbin - r.r: sub, dom, obj, act
23:04:27.953 INFO  org.casbin.jcasbin - e.e: some(where (p_eft == allow))
23:04:27.953 INFO  org.casbin.jcasbin - g.g: _, _, _
23:04:27.953 INFO  org.casbin.jcasbin - g.g2: _, _
23:04:27.953 INFO  org.casbin.jcasbin - g.g3: _, _
23:04:27.953 INFO  org.casbin.jcasbin - m.m: g(r_sub, p_sub, r_dom) && r_dom == p_dom && g3(r_obj, p_obj) && r_act == p_act
23:04:27.954 INFO  org.casbin.jcasbin - Policy:
23:04:27.954 INFO  org.casbin.jcasbin - p: sub, dom, obj, act: []
23:04:27.954 INFO  org.casbin.jcasbin - g: _, _, _: []
23:04:27.955 INFO  org.casbin.jcasbin - g2: _, _: []
23:04:27.955 INFO  org.casbin.jcasbin - g3: _, _: []
23:04:27.955 INFO  org.casbin.jcasbin - Role links for: g
23:04:27.955 INFO  org.casbin.jcasbin - 
23:04:27.955 INFO  org.casbin.jcasbin - Role links for: g2
23:04:27.955 INFO  org.casbin.jcasbin - 
23:04:27.955 INFO  org.casbin.jcasbin - Role links for: g3
23:04:27.955 INFO  org.casbin.jcasbin - 
23:04:27.960 INFO  org.casbin.jcasbin - Model:
23:04:27.960 INFO  org.casbin.jcasbin - p.p: sub, dom, obj, act
23:04:27.960 INFO  org.casbin.jcasbin - r.r: sub, dom, obj, act
23:04:27.960 INFO  org.casbin.jcasbin - e.e: some(where (p_eft == allow))
23:04:27.960 INFO  org.casbin.jcasbin - g.g: _, _, _
23:04:27.961 INFO  org.casbin.jcasbin - g.g2: _, _
23:04:27.961 INFO  org.casbin.jcasbin - g.g3: _, _
23:04:27.961 INFO  org.casbin.jcasbin - m.m: g(r_sub, p_sub, r_dom) && r_dom == p_dom && g3(r_obj, p_obj) && r_act == p_act
23:04:27.962 INFO  org.casbin.jcasbin - Policy:
23:04:27.962 INFO  org.casbin.jcasbin - p: sub, dom, obj, act: []
23:04:27.962 INFO  org.casbin.jcasbin - g: _, _, _: []
23:04:27.962 INFO  org.casbin.jcasbin - g2: _, _: []
23:04:27.963 INFO  org.casbin.jcasbin - g3: _, _: []
23:04:27.963 INFO  org.casbin.jcasbin - Role links for: g
23:04:27.963 INFO  org.casbin.jcasbin - 
23:04:27.963 INFO  org.casbin.jcasbin - Role links for: g2
23:04:27.963 INFO  org.casbin.jcasbin - 
23:04:27.963 INFO  org.casbin.jcasbin - Role links for: g3
23:04:27.963 INFO  org.casbin.jcasbin - 
23:04:27.973 INFO  org.casbin.jcasbin - Request: [u1, s1, study, read] ---> true
23:04:27.974 INFO  org.casbin.jcasbin - Hit Policy: [u1, s1, study, read]
23:04:27.977 INFO  org.casbin.jcasbin - Request: [u1, s2, study, read] ---> false
23:04:27.977 INFO  org.casbin.jcasbin - Hit Policy: []
23:04:27.978 INFO  org.casbin.jcasbin - Request: [u1, s3, study, read] ---> true
23:04:27.978 INFO  org.casbin.jcasbin - Hit Policy: [u1, s3, study, read]
23:04:27.978 INFO  org.casbin.jcasbin - Request: [u1, s4, study, read] ---> false
23:04:27.978 INFO  org.casbin.jcasbin - Hit Policy: []
23:04:27.978 INFO  org.casbin.jcasbin - Request: [u1, s5, study, read] ---> true
23:04:27.979 INFO  org.casbin.jcasbin - Hit Policy: [u1, s5, study, read]
23:04:27.980 INFO  org.casbin.jcasbin - Model:
23:04:27.980 INFO  org.casbin.jcasbin - p.p: sub, dom, obj, act
23:04:27.980 INFO  org.casbin.jcasbin - r.r: sub, dom, obj, act
23:04:27.980 INFO  org.casbin.jcasbin - e.e: some(where (p_eft == allow))
23:04:27.980 INFO  org.casbin.jcasbin - g.g: _, _, _
23:04:27.980 INFO  org.casbin.jcasbin - g.g2: _, _
23:04:27.980 INFO  org.casbin.jcasbin - g.g3: _, _
23:04:27.980 INFO  org.casbin.jcasbin - m.m: g(r_sub, p_sub, r_dom) && r_dom == p_dom && g3(r_obj, p_obj) && r_act == p_act
23:04:27.982 INFO  org.casbin.jcasbin - Policy:
23:04:27.982 INFO  org.casbin.jcasbin - p: sub, dom, obj, act: []
23:04:27.982 INFO  org.casbin.jcasbin - g: _, _, _: []
23:04:27.982 INFO  org.casbin.jcasbin - g2: _, _: []
23:04:27.982 INFO  org.casbin.jcasbin - g3: _, _: []
23:04:27.982 INFO  org.casbin.jcasbin - Role links for: g
23:04:27.982 INFO  org.casbin.jcasbin - 
23:04:27.982 INFO  org.casbin.jcasbin - Role links for: g2
23:04:27.982 INFO  org.casbin.jcasbin - 
23:04:27.982 INFO  org.casbin.jcasbin - Role links for: g3
23:04:27.982 INFO  org.casbin.jcasbin - 
23:04:40.276 INFO  r.backend.HealthResearchBackendAppKt - Starting HealthResearchBackendAppKt using Java 17.0.12 with PID 19342 (/home/hjin/release/health-research-platform/backend/platform/build/classes/kotlin/main started by hjin in /home/hjin/release/health-research-platform/backend/platform)
23:04:40.277 INFO  r.backend.HealthResearchBackendAppKt - The following 1 profile is active: "local"
23:04:41.302 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
23:04:41.303 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Reactive MongoDB repositories in DEFAULT mode.
23:04:41.565 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 259 ms. Found 53 Reactive MongoDB repository interfaces.
23:04:41.596 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
23:04:41.597 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
23:04:41.633 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.AppLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.634 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.ChartRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.634 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.DashboardRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.634 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.EducationalContentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.634 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.HealthDataGroupRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.634 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.InLabVisitRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.635 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.InvestigatorRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.635 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.InvestigatorStudyRelationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.635 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.ParticipationRequirementRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.635 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.StudyDataFileRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.635 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.StudyDataFolderRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.636 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.StudyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.636 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.SubjectInfoRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.636 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.SubjectRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.636 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.SubjectStudyRelationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.637 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.TaskResultRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.637 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.TaskSpecRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.638 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.VersionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.639 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.AccelerometerRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.639 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.BatteryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.639 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.BloodGlucoseRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.639 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.BloodPressureRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.639 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.DeviceStatMobileWearConnectionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.640 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.DeviceStatWearBatteryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.640 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.DeviceStatWearOffBodyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.641 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.DeviceStatWearPowerOnOffRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.641 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.ExerciseRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.641 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.GyroscopeRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.641 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.HealthDataRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.641 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.HeartRateRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.642 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.HeightRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.642 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.LightRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.642 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.OffBodyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.642 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.OxygenSaturationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.642 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.RespiratoryRateRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.643 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.SleepSessionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.643 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.SleepStageRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.643 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.StepsRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.643 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.TotalCaloriesBurnedRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.644 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearAccelerometerRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.644 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearBatteryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.644 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearBiaRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.644 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearBloodPressureRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
23:04:41.644 INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface researchstack.backend.adapter.outgoing.mongo.repository.healthdata.WearEcgRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
